timestamp,agent,phase,hand,previous_bids,bid_choice,selected_card,current_trick,game_mode,bids,my_played_cards,global_played_cards,tricks_played,tricks_won,dealer_index
2025-02-21T10:14:22.015407,ML Agent 1,playing,3H;4H;2S;4S;TS;3D;5D;8D,,,TS,0:8C,HIGH,3:7S,KS;TH;6C;AD;JD,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C,5,3;0;2;0,
2025-02-21T10:14:22.517086,ML Agent 2,playing,5H;6H;7H;3S;5S;6S;JS;TD,,,JS,0:8C;1:TS,HIGH,3:7S,AS;KH;QC;5C;4C,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C,5,3;0;2;0,
2025-02-21T10:14:23.020176,ML Agent 3,playing,2H;JH;2D;4D;6D;7D;9D;KD,,,KD,0:8C;1:TS;2:JS,HIGH,3:7S,7S;QH;TC;9C;2C,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C,5,3;0;2;0,
2025-02-21T10:14:23.904721,ML Agent 1,playing,3H;4H;2S;4S;3D;5D;8D,,,8D,0:7C,HIGH,3:7S,KS;TH;6C;AD;JD;TS,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD,6,4;0;2;0,
2025-02-21T10:14:24.406533,ML Agent 2,playing,5H;6H;7H;3S;5S;6S;TD,,,TD,0:7C;1:8D,HIGH,3:7S,AS;KH;QC;5C;4C;JS,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD,6,4;0;2;0,
2025-02-21T10:14:24.912213,ML Agent 3,playing,2H;JH;2D;4D;6D;7D;9D,,,JH,0:7C;1:8D;2:TD,HIGH,3:7S,7S;QH;TC;9C;2C;KD,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD,6,4;0;2;0,
2025-02-21T10:14:25.749268,ML Agent 1,playing,3H;4H;2S;4S;3D;5D,,,5D,0:3C,HIGH,3:7S,KS;TH;6C;AD;JD;TS;8D,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH,7,5;0;2;0,
2025-02-21T10:14:26.251024,ML Agent 2,playing,5H;6H;7H;3S;5S;6S,,,7H,0:3C;1:5D,HIGH,3:7S,AS;KH;QC;5C;4C;JS;TD,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH,7,5;0;2;0,
2025-02-21T10:14:26.754718,ML Agent 3,playing,2H;2D;4D;6D;7D;9D,,,9D,0:3C;1:5D;2:7H,HIGH,3:7S,7S;QH;TC;9C;2C;KD;JH,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH,7,5;0;2;0,
2025-02-21T10:14:28.058907,ML Agent 1,playing,3H;4H;2S;4S;3D,,,4H,0:AH,HIGH,3:7S,KS;TH;6C;AD;JD;TS;8D;5D,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D,8,6;0;2;0,
2025-02-21T10:14:28.561175,ML Agent 2,playing,5H;6H;3S;5S;6S,,,6H,0:AH;1:4H,HIGH,3:7S,AS;KH;QC;5C;4C;JS;TD;7H,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D,8,6;0;2;0,
2025-02-21T10:14:29.064590,ML Agent 3,playing,2H;2D;4D;6D;7D,,,2H,0:AH;1:4H;2:6H,HIGH,3:7S,7S;QH;TC;9C;2C;KD;JH;9D,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D,8,6;0;2;0,
2025-02-21T10:14:32.092722,ML Agent 1,playing,3H;2S;4S;3D,,,3D,0:QD,HIGH,3:7S,KS;TH;6C;AD;JD;TS;8D;5D;4H,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H,9,7;0;2;0,
2025-02-21T10:14:32.593764,ML Agent 2,playing,5H;3S;5S;6S,,,6S,0:QD;1:3D,HIGH,3:7S,AS;KH;QC;5C;4C;JS;TD;7H;6H,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H,9,7;0;2;0,
2025-02-21T10:14:33.099836,ML Agent 3,playing,2D;4D;6D;7D,,,7D,0:QD;1:3D;2:6S,HIGH,3:7S,7S;QH;TC;9C;2C;KD;JH;9D;2H,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H,9,7;0;2;0,
2025-02-21T10:14:34.183388,ML Agent 1,playing,3H;2S;4S,,,4S,0:QS,HIGH,3:7S,KS;TH;6C;AD;JD;TS;8D;5D;4H;3D,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D,10,8;0;2;0,
2025-02-21T10:14:34.685137,ML Agent 2,playing,5H;3S;5S,,,5S,0:QS;1:4S,HIGH,3:7S,AS;KH;QC;5C;4C;JS;TD;7H;6H;6S,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D,10,8;0;2;0,
2025-02-21T10:14:35.187895,ML Agent 3,playing,2D;4D;6D,,,6D,0:QS;1:4S;2:5S,HIGH,3:7S,7S;QH;TC;9C;2C;KD;JH;9D;2H;7D,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D,10,8;0;2;0,
2025-02-21T10:14:36.538575,ML Agent 1,playing,3H;2S,,,2S,0:9S,HIGH,3:7S,KS;TH;6C;AD;JD;TS;8D;5D;4H;3D;4S,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D;QS;4S;5S;6D,11,9;0;2;0,
2025-02-21T10:14:37.040532,ML Agent 2,playing,5H;3S,,,3S,0:9S;1:2S,HIGH,3:7S,AS;KH;QC;5C;4C;JS;TD;7H;6H;6S;5S,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D;QS;4S;5S;6D,11,9;0;2;0,
2025-02-21T10:14:37.543199,ML Agent 3,playing,2D;4D,,,4D,0:9S;1:2S;2:3S,HIGH,3:7S,7S;QH;TC;9C;2C;KD;JH;9D;2H;7D;6D,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D;QS;4S;5S;6D,11,9;0;2;0,
2025-02-21T10:14:38.375610,ML Agent 1,playing,3H,,,3H,0:9H,HIGH,3:7S,KS;TH;6C;AD;JD;TS;8D;5D;4H;3D;4S;2S,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D;QS;4S;5S;6D;9S;2S;3S;4D,12,10;0;2;0,
2025-02-21T10:14:38.876827,ML Agent 2,playing,5H,,,5H,0:9H;1:3H,HIGH,3:7S,AS;KH;QC;5C;4C;JS;TD;7H;6H;6S;5S;3S,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D;QS;4S;5S;6D;9S;2S;3S;4D,12,10;0;2;0,
2025-02-21T10:14:39.379803,ML Agent 3,playing,2D,,,2D,0:9H;1:3H;2:5H,HIGH,3:7S,7S;QH;TC;9C;2C;KD;JH;9D;2H;7D;6D;4D,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C;JC;JD;4C;2C;8C;TS;JS;KD;7C;8D;TD;JH;3C;5D;7H;9D;AH;4H;6H;2H;QD;3D;6S;7D;QS;4S;5S;6D;9S;2S;3S;4D,12,10;0;2;0,
2025-02-21T10:18:36.816462,ML Agent 2,bidding,2C;6C;8C;KC;AC;6H;TH;6S;JS;QS;3D;6D;8D,,high,2C,,,,,,0,,1
2025-02-21T10:18:46.848618,ML Agent 1,playing,3C;5C;7C;TC;JC;4H;5H;QH;4S;5S;8S;5D;QD,,,QH,,HIGH,2:2C,,,0,0;0;0;0,
2025-02-21T10:18:47.350753,ML Agent 2,playing,2C;6C;8C;KC;AC;6H;TH;6S;JS;QS;3D;6D;8D,,,TH,1:QH,HIGH,2:2C,,,0,0;0;0;0,
2025-02-21T10:18:47.854835,ML Agent 3,playing,7H;9H;KH;AH;9S;KS;AS;7D;9D;TD;JD;KD;AD,,,AH,1:QH;2:TH,HIGH,2:2C,,,0,0;0;0;0,
2025-02-21T10:19:22.280638,ML Agent 1,bidding,7C;TC;QC;3H;4H;TH;7S;8S;QS;4D;6D;7D;JD,0:AH,high,TC,,,,,,0,,3
2025-02-21T10:26:23.861668,ML Agent 3,bidding,TC;JC;QC;2H;5H;JH;KH;7S;8S;JS;QS;6D;QD,,high,8S,,,,,,0,,2
2025-02-21T10:26:31.011633,ML Agent 2,playing,5C;8C;AC;3S;4S;6S;KS;AS;2D;3D;7D;TD;AD,,,AC,,HIGH,3:8S,,,0,0;0;0;0,
2025-02-21T10:26:31.513857,ML Agent 3,playing,TC;JC;QC;2H;5H;JH;KH;7S;8S;JS;QS;6D;QD,,,QC,2:AC,HIGH,3:8S,,,0,0;0;0;0,
2025-02-21T10:26:33.836020,ML Agent 1,playing,6C;9C;3H;4H;6H;7H;8H;AH;5S;TS;4D;8D;9D,,,9C,2:AC;3:QC;0:2C,HIGH,3:8S,,,0,0;0;0;0,
2025-02-21T10:26:34.339030,ML Agent 2,playing,5C;8C;3S;4S;6S;KS;AS;2D;3D;7D;TD;AD,,,AS,,HIGH,3:8S,AC,AC;QC;2C;9C,1,0;0;1;0,
2025-02-21T10:26:34.840271,ML Agent 3,playing,TC;JC;2H;5H;JH;KH;7S;8S;JS;QS;6D;QD,,,QS,2:AS,HIGH,3:8S,QC,AC;QC;2C;9C,1,0;0;1;0,
2025-02-21T10:26:36.566850,ML Agent 1,playing,6C;3H;4H;6H;7H;8H;AH;5S;TS;4D;8D;9D,,,TS,2:AS;3:QS;0:2S,HIGH,3:8S,9C,AC;QC;2C;9C,1,0;0;1;0,
2025-02-21T10:26:37.068065,ML Agent 2,playing,5C;8C;3S;4S;6S;KS;2D;3D;7D;TD;AD,,,AD,,HIGH,3:8S,AC;AS,AC;QC;2C;9C;AS;QS;2S;TS,2,0;0;2;0,
2025-02-21T10:26:37.572702,ML Agent 3,playing,TC;JC;2H;5H;JH;KH;7S;8S;JS;6D;QD,,,QD,2:AD,HIGH,3:8S,QC;QS,AC;QC;2C;9C;AS;QS;2S;TS,2,0;0;2;0,
2025-02-21T10:26:44.120411,ML Agent 1,playing,6C;3H;4H;6H;7H;8H;AH;5S;4D;8D;9D,,,9D,2:AD;3:QD;0:5D,HIGH,3:8S,9C;TS,AC;QC;2C;9C;AS;QS;2S;TS,2,0;0;2;0,
2025-02-21T10:26:44.622213,ML Agent 2,playing,5C;8C;3S;4S;6S;KS;2D;3D;7D;TD,,,KS,,HIGH,3:8S,AC;AS;AD,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D,3,0;0;3;0,
2025-02-21T10:26:45.125003,ML Agent 3,playing,TC;JC;2H;5H;JH;KH;7S;8S;JS;6D,,,JS,2:KS,HIGH,3:8S,QC;QS;QD,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D,3,0;0;3;0,
2025-02-21T10:26:49.852601,ML Agent 1,playing,6C;3H;4H;6H;7H;8H;AH;5S;4D;8D,,,5S,2:KS;3:JS;0:9S,HIGH,3:8S,9C;TS;9D,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D,3,0;0;3;0,
2025-02-21T10:26:50.354763,ML Agent 2,playing,5C;8C;3S;4S;6S;2D;3D;7D;TD,,,TD,,HIGH,3:8S,AC;AS;AD;KS,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S,4,0;0;4;0,
2025-02-21T10:26:50.857215,ML Agent 3,playing,TC;JC;2H;5H;JH;KH;7S;8S;6D,,,6D,2:TD,HIGH,3:8S,QC;QS;QD;JS,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S,4,0;0;4;0,
2025-02-21T10:27:02.006013,ML Agent 1,playing,6C;3H;4H;6H;7H;8H;AH;4D;8D,,,8D,2:TD;3:6D;0:KD,HIGH,3:8S,9C;TS;9D;5S,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S,4,0;0;4;0,
2025-02-21T10:27:03.455834,ML Agent 1,playing,6C;3H;4H;6H;7H;8H;AH;4D,,,4D,0:JD,HIGH,3:8S,9C;TS;9D;5S;8D,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D,5,1;0;4;0,
2025-02-21T10:27:03.957119,ML Agent 2,playing,5C;8C;3S;4S;6S;2D;3D;7D,,,7D,0:JD;1:4D,HIGH,3:8S,AC;AS;AD;KS;TD,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D,5,1;0;4;0,
2025-02-21T10:27:04.459942,ML Agent 3,playing,TC;JC;2H;5H;JH;KH;7S;8S,,,KH,0:JD;1:4D;2:7D,HIGH,3:8S,QC;QS;QD;JS;6D,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D,5,1;0;4;0,
2025-02-21T10:27:06.798042,ML Agent 1,playing,6C;3H;4H;6H;7H;8H;AH,,,6C,0:KC,HIGH,3:8S,9C;TS;9D;5S;8D;4D,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH,6,2;0;4;0,
2025-02-21T10:27:07.298913,ML Agent 2,playing,5C;8C;3S;4S;6S;2D;3D,,,8C,0:KC;1:6C,HIGH,3:8S,AC;AS;AD;KS;TD;7D,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH,6,2;0;4;0,
2025-02-21T10:27:07.803168,ML Agent 3,playing,TC;JC;2H;5H;JH;7S;8S,,,JC,0:KC;1:6C;2:8C,HIGH,3:8S,QC;QS;QD;JS;6D;KH,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH,6,2;0;4;0,
2025-02-21T10:27:09.050521,ML Agent 1,playing,3H;4H;6H;7H;8H;AH,,,AH,0:7C,HIGH,3:8S,9C;TS;9D;5S;8D;4D;6C,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC,7,3;0;4;0,
2025-02-21T10:27:09.551379,ML Agent 2,playing,5C;3S;4S;6S;2D;3D,,,5C,0:7C;1:AH,HIGH,3:8S,AC;AS;AD;KS;TD;7D;8C,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC,7,3;0;4;0,
2025-02-21T10:27:10.055734,ML Agent 3,playing,TC;2H;5H;JH;7S;8S,,,TC,0:7C;1:AH;2:5C,HIGH,3:8S,QC;QS;QD;JS;6D;KH;JC,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC,7,3;0;4;0,
2025-02-21T10:27:10.559446,ML Agent 3,playing,2H;5H;JH;7S;8S,,,JH,,HIGH,3:8S,QC;QS;QD;JS;6D;KH;JC;TC,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC,8,3;0;4;1,
2025-02-21T10:27:11.784686,ML Agent 1,playing,3H;4H;6H;7H;8H,,,8H,3:JH;0:QH,HIGH,3:8S,9C;TS;9D;5S;8D;4D;6C;AH,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC,8,3;0;4;1,
2025-02-21T10:27:12.286240,ML Agent 2,playing,3S;4S;6S;2D;3D,,,6S,3:JH;0:QH;1:8H,HIGH,3:8S,AC;AS;AD;KS;TD;7D;8C;5C,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC,8,3;0;4;1,
2025-02-21T10:27:16.865705,ML Agent 1,playing,3H;4H;6H;7H,,,7H,0:TH,HIGH,3:8S,9C;TS;9D;5S;8D;4D;6C;AH;8H,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S,9,4;0;4;1,
2025-02-21T10:27:17.378082,ML Agent 2,playing,3S;4S;2D;3D,,,4S,0:TH;1:7H,HIGH,3:8S,AC;AS;AD;KS;TD;7D;8C;5C;6S,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S,9,4;0;4;1,
2025-02-21T10:27:17.883300,ML Agent 3,playing,2H;5H;7S;8S,,,5H,0:TH;1:7H;2:4S,HIGH,3:8S,QC;QS;QD;JS;6D;KH;JC;TC;JH,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S,9,4;0;4;1,
2025-02-21T10:27:18.959880,ML Agent 1,playing,3H;4H;6H,,,6H,0:9H,HIGH,3:8S,9C;TS;9D;5S;8D;4D;6C;AH;8H;7H,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H,10,5;0;4;1,
2025-02-21T10:27:19.461017,ML Agent 2,playing,3S;2D;3D,,,3S,0:9H;1:6H,HIGH,3:8S,AC;AS;AD;KS;TD;7D;8C;5C;6S;4S,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H,10,5;0;4;1,
2025-02-21T10:27:19.964449,ML Agent 3,playing,2H;7S;8S,,,2H,0:9H;1:6H;2:3S,HIGH,3:8S,QC;QS;QD;JS;6D;KH;JC;TC;JH;5H,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H,10,5;0;4;1,
2025-02-21T10:27:21.543863,ML Agent 1,playing,3H;4H,,,4H,0:4C,HIGH,3:8S,9C;TS;9D;5S;8D;4D;6C;AH;8H;7H;6H,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H;9H;6H;3S;2H,11,6;0;4;1,
2025-02-21T10:27:22.044894,ML Agent 2,playing,2D;3D,,,3D,0:4C;1:4H,HIGH,3:8S,AC;AS;AD;KS;TD;7D;8C;5C;6S;4S;3S,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H;9H;6H;3S;2H,11,6;0;4;1,
2025-02-21T10:27:22.548030,ML Agent 3,playing,7S;8S,,,8S,0:4C;1:4H;2:3D,HIGH,3:8S,QC;QS;QD;JS;6D;KH;JC;TC;JH;5H;2H,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H;9H;6H;3S;2H,11,6;0;4;1,
2025-02-21T10:27:23.435098,ML Agent 1,playing,3H,,,3H,0:3C,HIGH,3:8S,9C;TS;9D;5S;8D;4D;6C;AH;8H;7H;6H;4H,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H;9H;6H;3S;2H;4C;4H;3D;8S,12,7;0;4;1,
2025-02-21T10:27:23.936362,ML Agent 2,playing,2D,,,2D,0:3C;1:3H,HIGH,3:8S,AC;AS;AD;KS;TD;7D;8C;5C;6S;4S;3S;3D,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H;9H;6H;3S;2H;4C;4H;3D;8S,12,7;0;4;1,
2025-02-21T10:27:24.439747,ML Agent 3,playing,7S,,,7S,0:3C;1:3H;2:2D,HIGH,3:8S,QC;QS;QD;JS;6D;KH;JC;TC;JH;5H;2H;8S,AC;QC;2C;9C;AS;QS;2S;TS;AD;QD;5D;9D;KS;JS;9S;5S;TD;6D;KD;8D;JD;4D;7D;KH;KC;6C;8C;JC;7C;AH;5C;TC;JH;QH;8H;6S;TH;7H;4S;5H;9H;6H;3S;2H;4C;4H;3D;8S,12,7;0;4;1,
